UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C016,F1C016,XF1C014,F1C014,XF1C017,F1C017,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C026,F1C026,XF1C024,F1C024,XF1C027,F1C027,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C036,F1C036,XF1C034,F1C034,XF1C037,F1C037,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C056,F1C056,XF1C054,F1C054,XF1C057,F1C057,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C066,F1C066,XF1C064,F1C064,XF1C067,F1C067,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C076,F1C076,XF1C074,F1C074,XF1C077,F1C077,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C086,F1C086,XF1C084,F1C084,XF1C087,F1C087,XF1C085,F1C085,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C116,F1C116,XF1C114,F1C114,XF1C117,F1C117,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C126,F1C126,XF1C124,F1C124,XF1C127,F1C127,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C136,F1C136,XF1C134,F1C134,XF1C137,F1C137,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C146,F1C146,XF1C144,F1C144,XF1C147,F1C147,XF1C145,F1C145,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C196,F1C196,XF1C194,F1C194,XF1C197,F1C197,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
174233,"R",80049659,"R",202864728,"R",105198408,"R",308063136,"R",388112795,"R",0,"R",25361217,"R",25361217,"R",0,"R",15075255,"R",15075255,"R",40436472,"R",228554336,"R",27178839,"R",47279339,"R",44663809,"R",347676323,"R",3871252,"R",21789202,"R",307644334,"R",58912992,"R",13898891,"R",406116671,"R",177562335,"R",0,"R",0,"R",81852112,"R",9375565,"R",2904188,"R",3190588,"R",138334,"R",3052254,"R",37425035,"R",0,"R",4004597,"R",0,"R",303827,"R",139055912,"R",6001909,"R",40390107,"R",0,"R",12482032,"R",8046706,"R",1038476,"R",7054328,"R",4115677,"R",0,"R",79129235,"R",218185147,"R",0,"R",379670,"R",915675,"R",0,"R",1295345,"R",219480492,"R",65778199,"R",40328513,"R",14029116,"R",5124524,"R",2336684,"R",0,"R",3959362,"R",22342500,"R",9935123,"R",3373529,"R",3337282,"R",1801475,"R",0,"R",3895091,"R",7111833,"R",3529116,"R",1260640,"R",44622,"R",120825,"R",0,"R",2156630,"R",25754033,"R",10971705,"R",3892817,"R",3668427,"R",2220756,"R",0,"R",5000328,"R",15571819,"R",7940964,"R",2414537,"R",2172404,"R",833565,"R",0,"R",2210349,"R",13927860,"R",7294238,"R",3393712,"R",300614,"R",627053,"R",0,"R",2312243,"R",0,"R",7861430,"R",3256700,"R",-23485446,"R",0,"R",0,"R",12367316,"R",2208086,"R",2208086,"R",45469168,"R",9697420,"R",3067475,"R",8837573,"R",3494343,"R",0,"R",20372357,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27490641,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27490641,"R",225654139,"R",97558509,"R",34688526,"R",0,"R",11434701,"R",0,"R",81972403,"R",219480492,"R",225654139,"R",-6173647,"R",353849970,"R",0,"R",347676323,"R",11653986,"R",7039536,"R",8239028,"R",0,"R",5333593,"R",15148819,"R",47414962,"R",43500920,"R",1705956,"R",45206876,"R",2208086,1 ,"R",59343250,"R",66543227
174251,"R",7289995,"R",63573608,"R",14529883,"R",78103491,"R",85393486,"R",0,"R",2986076,"R",2986076,"R",0,"R",2268915,"R",2268915,"R",5254991,"R",74021977,"R",4884921,"R",1046810,"R",184787,"R",80138495,"R",326579,"R",9018454,"R",95658062,"R",9625133,"R",10105168,"R",124733396,"R",50711419,"R",0,"R",0,"R",7504971,"R",1438642,"R",113363,"R",399953,"R",26333,"R",373620,"R",5641269,"R",0,"R",184969,"R",0,"R",40865,"R",15324032,"R",1335569,"R",19792576,"R",0,"R",3610512,"R",1814136,"R",6691,"R",615198,"R",252791,"R",75479,"R",27502952,"R",42826984,"R",0,"R",0,"R",17904,"R",14158031,"R",14175935,"R",57002919,"R",14122419,"R",7734215,"R",2464595,"R",2227698,"R",1112345,"R",0,"R",583566,"R",527840,"R",273130,"R",63191,"R",111810,"R",79709,"R",0,"R",0,"R",815597,"R",446867,"R",121077,"R",0,"R",11815,"R",0,"R",235838,"R",5883708,"R",2307775,"R",810785,"R",868353,"R",492371,"R",0,"R",1404424,"R",4804686,"R",2261208,"R",582299,"R",684230,"R",328816,"R",0,"R",948133,"R",3176807,"R",1682599,"R",793229,"R",108772,"R",77729,"R",0,"R",514478,"R",0,"R",2464357,"R",947360,"R",-6076645,"R",0,"R",0,"R",2664928,"R",931639,"R",931639,"R",10078212,"R",1587456,"R",492574,"R",2075782,"R",1060763,"R",0,"R",4861637,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3447300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3447300,"R",43788208,"R",18757607,"R",6275110,"R",0,"R",3163548,"R",0,"R",15591943,"R",57002919,"R",43788208,"R",13214711,"R",66923784,"R",0,"R",80138495,"R",2692953,"R",761363,"R",2851299,"R",0,"R",452268,"R",6013531,"R",12771414,"R",10585146,"R",1254629,"R",11839775,"R",931639,1 ,"R",2198212,"R",2926192
174358,"R",63961000,"R",100160000,"R",5055000,"R",105215000,"R",169176000,"R",1948000,"R",15742000,"R",17690000,"R",39798000,"R",12956000,"R",52754000,"R",70444000,"R",67103000,"R",17188000,"R",0,"R",14441000,"R",98732000,"R",6833000,"R",0,"R",152431000,"R",13006000,"R",4648000,"R",176918000,"R",76758000,"R",0,"R",0,"R",30404000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20286000,"R",0,"R",208000,"R",0,"R",762000,"R",51660000,"R",0,"R",29277000,"R",0,"R",13019000,"R",2503000,"R",0,"R",4211000,"R",372000,"R",0,"R",49382000,"R",101042000,"R",5559000,"R",0,"R",0,"R",0,"R",5559000,"R",106601000,"R",40414000,"R",23787000,"R",7679000,"R",4611000,"R",2016000,"R",876000,"R",1445000,"R",164000,"R",130000,"R",21000,"R",0,"R",9000,"R",4000,"R",0,"R",1454000,"R",488000,"R",98000,"R",86000,"R",33000,"R",16000,"R",733000,"R",12355000,"R",6548000,"R",1908000,"R",1239000,"R",477000,"R",235000,"R",1948000,"R",11937000,"R",5316000,"R",1708000,"R",1051000,"R",396000,"R",195000,"R",3271000,"R",10755000,"R",4661000,"R",1204000,"R",860000,"R",331000,"R",163000,"R",3536000,"R",0,"R",3316000,"R",886000,"R",-8475000,"R",0,"R",0,"R",4273000,"R",1406000,"R",1406000,"R",18442000,"R",2842000,"R",1442000,"R",628000,"R",1456000,"R",119000,"R",11955000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30000,"R",96957000,"R",47088000,"R",14946000,"R",0,"R",4718000,"R",1608000,"R",28597000,"R",106601000,"R",96957000,"R",9644000,"R",89088000,"R",0,"R",98732000,"R",9479000,"R",1057000,"R",2086000,"R",0,"R",2278000,"R",1272000,"R",16172000,"R",13813000,"R",953000,"R",14766000,"R",1406000,1 ,"R",6581000,"R",7822000
174376,"R",31137000,"R",42128000,"R",1164000,"R",43292000,"R",74429000,"R",663000,"R",5540000,"R",6203000,"R",7699000,"R",4686000,"R",12385000,"R",18588000,"R",33766000,"R",1384000,"R",0,"R",20691000,"R",55841000,"R",641000,"R",0,"R",54411000,"R",2964000,"R",7645000,"R",65661000,"R",23533000,"R",0,"R",0,"R",15044000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3493000,"A",,"R",51000,"A",,"R",139000,"R",18727000,"R",0,"R",14522000,"R",0,"R",13297000,"R",1435000,"R",0,"R",88000,"R",159000,"R",0,"R",29501000,"R",48228000,"R",4922000,"R",0,"R",0,"R",449000,"R",5371000,"R",53599000,"R",20218000,"R",12799000,"R",3809000,"R",1713000,"R",1041000,"R",174000,"R",682000,"R",306000,"R",181000,"R",68000,"R",26000,"R",15000,"R",3000,"R",13000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6936000,"R",3341000,"R",1221000,"R",471000,"R",279000,"R",47000,"R",1577000,"R",5775000,"R",3304000,"R",1000000,"R",444000,"R",263000,"R",44000,"R",720000,"R",5634000,"R",1737000,"R",817000,"R",264000,"R",156000,"R",26000,"R",2634000,"R",0,"R",1175000,"R",431000,"R",-2960000,"R",0,"R",0,"R",1354000,"R",1741000,"R",1741000,"R",3703000,"R",315000,"R",95000,"R",42000,"R",68000,"R",0,"R",3183000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44313000,"R",22852000,"R",7441000,"R",0,"R",1822000,"R",294000,"R",11904000,"R",53599000,"R",44313000,"R",9286000,"R",46556000,"R",-1000,"R",55841000,"R",11364000,"R",228000,"R",998000,"R",0,"R",0,"R",23000,"R",12613000,"R",10046000,"R",826000,"R",10872000,"R",1741000,2 ,"A",,"A",
174428,"R",51018000,"R",51807000,"R",0,"R",51807000,"R",102825000,"R",936000,"R",12750000,"R",13686000,"R",24145000,"R",4433000,"R",28578000,"R",42264000,"R",30391000,"R",4744000,"R",0,"R",25426000,"R",60561000,"R",532000,"R",0,"R",61682000,"R",4135000,"R",12501000,"R",78850000,"R",27043000,"R",0,"R",0,"R",24889000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8394000,"A",,"R",230000,"A",,"R",48000,"R",33561000,"R",0,"R",19616000,"R",0,"R",15902000,"R",2161000,"R",0,"R",662000,"R",219000,"R",0,"R",38560000,"R",72121000,"R",1307000,"R",0,"R",0,"R",0,"R",1307000,"R",73428000,"R",31055000,"R",19076000,"R",5903000,"R",2944000,"R",1388000,"R",286000,"R",1458000,"R",5000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5000,"R",403000,"R",94000,"R",26000,"R",14000,"R",6000,"R",1000,"R",262000,"R",10337000,"R",4630000,"R",1510000,"R",724000,"R",326000,"R",67000,"R",3080000,"R",8562000,"R",4841000,"R",1301000,"R",724000,"R",326000,"R",67000,"R",1303000,"R",7197000,"R",2682000,"R",863000,"R",418000,"R",188000,"R",39000,"R",3007000,"R",0,"R",1739000,"R",638000,"R",-4961000,"R",0,"R",0,"R",2584000,"R",2293000,"R",2293000,"R",7204000,"R",906000,"R",256000,"R",137000,"R",8000,"R",544000,"R",5353000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",46000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46000,"R",67102000,"R",33968000,"R",10497000,"R",0,"R",2242000,"R",1004000,"R",19391000,"R",73428000,"R",67102000,"R",6326000,"R",54236000,"R",-1000,"R",60561000,"R",12777000,"R",315000,"R",1538000,"R",0,"R",0,"R",90000,"R",14720000,"R",11821000,"R",606000,"R",12427000,"R",2293000,2 ,"A",,"A",
174473,"R",12560000,"R",32672000,"R",105000,"R",32777000,"R",45337000,"R",428000,"R",4161000,"R",4589000,"R",5097000,"R",2581000,"R",7678000,"R",12267000,"R",27147000,"R",633000,"R",0,"R",5290000,"R",33070000,"R",242000,"R",0,"R",52606000,"R",4969000,"R",1073000,"R",58890000,"R",26218000,"R",0,"R",0,"R",8067000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1868000,"A",,"R",348000,"A",,"R",61000,"R",10344000,"R",0,"R",13154000,"R",0,"R",9122000,"R",1102000,"R",0,"R",340000,"R",66000,"R",0,"R",23784000,"R",34128000,"R",852000,"R",20000,"R",0,"R",516000,"R",1388000,"R",35516000,"R",17312000,"R",9903000,"R",3025000,"R",1603000,"R",1103000,"R",177000,"R",1501000,"R",114000,"R",71000,"R",0,"R",9000,"R",6000,"R",1000,"R",27000,"R",1141000,"R",369000,"R",143000,"R",64000,"R",43000,"R",7000,"R",515000,"R",4135000,"R",1783000,"R",673000,"R",305000,"R",207000,"R",33000,"R",1134000,"R",4512000,"R",2199000,"R",703000,"R",360000,"R",245000,"R",39000,"R",966000,"R",3867000,"R",1400000,"R",684000,"R",258000,"R",176000,"R",28000,"R",1321000,"R",0,"R",758000,"R",293000,"R",-2620000,"R",0,"R",0,"R",1569000,"R",1094000,"R",1094000,"R",1946000,"R",125000,"R",46000,"R",21000,"R",0,"R",0,"R",1754000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34121000,"R",16608000,"R",5567000,"R",0,"R",1780000,"R",285000,"R",9881000,"R",35516000,"R",34121000,"R",1395000,"R",31675000,"R",0,"R",33070000,"R",6981000,"R",112000,"R",640000,"R",0,"R",145000,"R",51000,"R",7929000,"R",6352000,"R",483000,"R",6835000,"R",1094000,2 ,"A",,"A",
174570,"R",4248000,"R",7609000,"R",0,"R",7609000,"R",11857000,"R",59000,"R",1626000,"R",1685000,"R",776000,"R",842000,"R",1618000,"R",3303000,"R",6773000,"R",104000,"R",0,"R",1677000,"R",8554000,"R",160000,"R",0,"R",12293000,"R",1820000,"R",102000,"R",14375000,"R",6766000,"R",0,"R",0,"R",1707000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2463000,"A",,"R",73000,"A",,"R",96000,"R",4339000,"R",0,"R",3430000,"R",0,"R",5057000,"R",1157000,"R",0,"R",32000,"R",13000,"R",0,"R",9689000,"R",14028000,"R",961000,"R",0,"R",0,"R",0,"R",961000,"R",14989000,"R",3688000,"R",2044000,"R",650000,"R",186000,"R",162000,"R",12000,"R",634000,"R",536000,"R",251000,"R",76000,"R",23000,"R",20000,"R",1000,"R",165000,"R",4021000,"R",1806000,"R",696000,"R",175000,"R",149000,"R",11000,"R",1184000,"R",853000,"R",415000,"R",198000,"R",43000,"R",37000,"R",3000,"R",157000,"R",1129000,"R",617000,"R",215000,"R",58000,"R",50000,"R",4000,"R",185000,"R",1313000,"R",599000,"R",255000,"R",60000,"R",51000,"R",4000,"R",344000,"R",0,"R",164000,"R",73000,"R",-548000,"R",0,"R",0,"R",311000,"R",1337000,"R",1337000,"R",181000,"R",20000,"R",16000,"R",3000,"R",0,"R",0,"R",142000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6000,"R",13064000,"R",5916000,"R",2179000,"R",0,"R",469000,"R",35000,"R",4465000,"R",14989000,"R",13064000,"R",1925000,"R",6626000,"R",3000,"R",8554000,"R",2242000,"R",346000,"R",381000,"R",0,"R",0,"R",405000,"R",3374000,"R",1838000,"R",199000,"R",2037000,"R",1337000,2 ,"A",,"A",
174604,"R",2817000,"R",2399000,"R",16000,"R",2415000,"R",5232000,"R",14000,"R",709000,"R",723000,"R",10000,"R",695000,"R",705000,"R",1428000,"R",2376000,"R",28000,"R",0,"R",1400000,"R",3804000,"R",91000,"R",0,"R",7272000,"R",593000,"R",0,"R",7956000,"R",5557000,"R",0,"R",0,"R",950000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",450000,"A",,"R",22000,"A",,"R",78000,"R",1500000,"R",0,"R",2043000,"R",0,"R",1015000,"R",68000,"R",0,"R",106000,"R",10000,"R",0,"R",3242000,"R",4742000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4742000,"R",1559000,"R",899000,"R",268000,"R",173000,"R",85000,"R",0,"R",134000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",457000,"R",205000,"R",79000,"R",42000,"R",18000,"R",0,"R",113000,"R",960000,"R",509000,"R",147000,"R",97000,"R",42000,"R",0,"R",165000,"R",647000,"R",205000,"R",97000,"R",45000,"R",19000,"R",0,"R",281000,"R",0,"R",123000,"R",58000,"R",-375000,"R",0,"R",0,"R",194000,"R",75000,"R",75000,"R",503000,"R",92000,"R",28000,"R",18000,"R",0,"R",0,"R",365000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4201000,"R",2033000,"R",677000,"R",0,"R",164000,"R",0,"R",1327000,"R",4742000,"R",4201000,"R",541000,"R",3262000,"R",1000,"R",3804000,"R",619000,"R",25000,"R",56000,"R",0,"R",2000,"R",5000,"R",707000,"R",584000,"R",48000,"R",632000,"R",75000,2 ,"A",,"A",
174738,"R",19242000,"R",64180000,"R",159000,"R",64339000,"R",83581000,"R",589000,"R",6377000,"R",6966000,"R",5217000,"R",3947000,"R",9164000,"R",16130000,"R",58374000,"R",845000,"R",0,"R",8232000,"R",67451000,"R",2991000,"R",0,"R",103419000,"R",7046000,"R",2619000,"R",116075000,"R",51895000,"R",0,"R",0,"R",15264000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5683000,"A",,"R",806000,"A",,"R",1342000,"R",23095000,"R",0,"R",16344000,"R",0,"R",12132000,"R",1869000,"R",0,"R",57000,"R",104000,"R",0,"R",30506000,"R",53601000,"R",657000,"R",0,"R",0,"R",69000,"R",726000,"R",54327000,"R",24097000,"R",13678000,"R",4073000,"R",2886000,"R",2044000,"R",129000,"R",1287000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1385000,"R",671000,"R",175000,"R",137000,"R",93000,"R",6000,"R",303000,"R",8435000,"R",3355000,"R",1226000,"R",745000,"R",501000,"R",31000,"R",2577000,"R",7546000,"R",3898000,"R",1239000,"R",835000,"R",562000,"R",35000,"R",977000,"R",5271000,"R",1706000,"R",676000,"R",387000,"R",261000,"R",16000,"R",2225000,"R",0,"R",1647000,"R",667000,"R",-5141000,"R",0,"R",0,"R",2827000,"R",1780000,"R",1780000,"R",5232000,"R",836000,"R",95000,"R",151000,"R",302000,"R",24000,"R",3824000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53746000,"R",25791000,"R",8151000,"R",0,"R",3763000,"R",241000,"R",15800000,"R",54327000,"R",53746000,"R",581000,"R",66870000,"R",0,"R",67451000,"R",9187000,"R",354000,"R",1156000,"R",0,"R",0,"R",0,"R",10697000,"R",8903000,"R",14000,"R",8917000,"R",1780000,2 ,"A",,"A",
174756,"R",27474000,"R",37183000,"R",0,"R",37183000,"R",64657000,"R",550000,"R",5469000,"R",6019000,"R",8238000,"R",2607000,"R",10845000,"R",16864000,"R",28395000,"R",967000,"R",0,"R",18431000,"R",47793000,"R",2273000,"R",0,"R",48368000,"R",7142000,"R",3830000,"R",61613000,"R",24431000,"R",0,"R",0,"R",10418000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3327000,"A",,"R",1134000,"A",,"R",104000,"R",14983000,"R",0,"R",12389000,"R",0,"R",11313000,"R",1373000,"R",0,"R",122000,"R",119000,"R",0,"R",25316000,"R",40299000,"R",3093000,"R",0,"R",0,"R",3000,"R",3096000,"R",43395000,"R",21618000,"R",12039000,"R",3773000,"R",1756000,"R",1278000,"R",231000,"R",2541000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3000,"R",3975000,"R",1877000,"R",752000,"R",292000,"R",205000,"R",37000,"R",812000,"R",4317000,"R",2157000,"R",680000,"R",315000,"R",222000,"R",40000,"R",903000,"R",3529000,"R",1247000,"R",406000,"R",184000,"R",129000,"R",23000,"R",1540000,"R",0,"R",671000,"R",293000,"R",-2610000,"R",0,"R",0,"R",1646000,"R",1785000,"R",1785000,"R",2899000,"R",371000,"R",196000,"R",63000,"R",18000,"R",0,"R",2251000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",51000,"R",0,"R",0,"R",0,"R",0,"R",2000,"R",49000,"R",38177000,"R",18362000,"R",6100000,"R",0,"R",1852000,"R",333000,"R",11530000,"R",43395000,"R",38177000,"R",5218000,"R",42575000,"R",0,"R",47793000,"R",9340000,"R",260000,"R",1214000,"R",0,"R",0,"R",1000,"R",10815000,"R",8607000,"R",423000,"R",9030000,"R",1785000,2 ,"A",,"A",
174783,"R",106875000,"R",200467000,"R",5119000,"R",205586000,"R",312461000,"R",6172000,"R",30225000,"R",36397000,"R",80791000,"R",20731000,"R",101522000,"R",137919000,"R",128842000,"R",25196000,"R",0,"R",20504000,"R",174542000,"R",13634000,"R",0,"R",273655000,"R",24568000,"R",11009000,"R",322866000,"R",122399000,"R",0,"R",0,"R",71486000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38855000,"R",0,"R",172000,"R",0,"R",4282000,"R",114795000,"R",0,"R",58476000,"R",0,"R",28254000,"R",6393000,"R",0,"R",2355000,"R",419000,"R",0,"R",95897000,"R",210692000,"R",2474000,"R",0,"R",0,"R",88000,"R",2562000,"R",213254000,"R",92742000,"R",61000000,"R",16280000,"R",6952000,"R",4291000,"R",569000,"R",3650000,"R",2920000,"R",1242000,"R",222000,"R",132000,"R",73000,"R",10000,"R",1241000,"R",2359000,"R",774000,"R",178000,"R",86000,"R",48000,"R",10000,"R",1263000,"R",24168000,"R",13033000,"R",3686000,"R",1504000,"R",835000,"R",123000,"R",4987000,"R",26794000,"R",14364000,"R",3958000,"R",1648000,"R",916000,"R",522000,"R",5386000,"R",20464000,"R",9354000,"R",3141000,"R",1124000,"R",624000,"R",92000,"R",6129000,"R",0,"R",4740000,"R",1869000,"R",-12222000,"R",0,"R",0,"R",5613000,"R",3534000,"R",3534000,"R",29188000,"R",6387000,"R",2238000,"R",776000,"R",3556000,"R",929000,"R",15302000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",204000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",204000,"R",202373000,"R",110894000,"R",31572000,"R",0,"R",10343000,"R",2255000,"R",47309000,"R",213254000,"R",202373000,"R",10881000,"R",163661000,"R",0,"R",174542000,"R",20071000,"R",1752000,"R",4845000,"R",0,"R",2973000,"R",1692000,"R",31333000,"R",27236000,"R",563000,"R",27799000,"R",3534000,1 ,"R",15714000,"R",16389000
175041,"R",33732000,"R",45649000,"R",0,"R",45649000,"R",79381000,"R",636000,"R",4920000,"R",5556000,"R",21371000,"R",2739000,"R",24110000,"R",29666000,"R",35319000,"R",1901000,"R",0,"R",12495000,"R",49715000,"R",1268000,"R",0,"R",64089000,"R",3520000,"R",197000,"R",69074000,"R",23425000,"R",0,"R",0,"R",10348000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3528000,"A",,"R",214000,"A",,"R",149000,"R",14239000,"R",0,"R",14990000,"R",0,"R",19200000,"R",1403000,"R",0,"R",354000,"R",91000,"R",0,"R",36038000,"R",50277000,"R",1360000,"R",26000,"R",0,"R",3000,"R",1389000,"R",51666000,"R",22310000,"R",11870000,"R",3630000,"R",3211000,"R",1335000,"R",346000,"R",1918000,"R",1079000,"R",213000,"R",67000,"R",58000,"R",23000,"R",6000,"R",712000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4129000,"R",1451000,"R",535000,"R",411000,"R",165000,"R",43000,"R",1524000,"R",6802000,"R",2943000,"R",891000,"R",794000,"R",319000,"R",83000,"R",1772000,"R",6364000,"R",2224000,"R",1114000,"R",691000,"R",278000,"R",72000,"R",1985000,"R",0,"R",1338000,"R",545000,"R",-5275000,"R",0,"R",0,"R",3392000,"R",2843000,"R",2843000,"R",4553000,"R",376000,"R",154000,"R",110000,"R",3000,"R",140000,"R",3770000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48080000,"R",20415000,"R",6936000,"R",0,"R",2123000,"R",690000,"R",17916000,"R",51666000,"R",48080000,"R",3586000,"R",46127000,"R",2000,"R",49715000,"R",15199000,"R",378000,"R",939000,"R",0,"R",0,"R",28000,"R",16544000,"R",12526000,"R",1175000,"R",13701000,"R",2843000,2 ,"A",,"A",
